favorites,retweets,tweet_id
2341,738,688894073864884227
1441,396,688828561667567616
1006,206,688804835492233216
2320,704,688789766343622656
2734,744,688547210804498433
2418,780,688519176466644993
9692,4722,688385280030670848
2330,881,688211956440801280
2209,620,688179443353796608
2955,829,688116655151435777
1807,381,688064179421470721
5715,2684,687841446767013888
2852,1195,687826841265172480
2617,1009,687818504314159109
2504,744,687807801670897665
1844,699,687732144991551489
2551,884,687704180304273409
2020,541,687664829264453632
1990,610,687494652870668288
1666,256,687480748861947905
2066,564,687476254459715584
2143,576,687460506001633280
1976,663,687399393394311168
20976,9703,687317306314240000
4554,2018,687312378585812992
5702,2433,687127927494963200
2262,533,687124485711986689
6073,2617,687109925361856513
2443,1051,687102708889812993
2348,642,687096057537363968
9000,3378,686947101016735744
3677,1462,686760001961103360
3630,1549,686749460672679938
4337,1273,686730991906516992
2937,851,686683045143953408
3858,1449,686618349602762752
1979,580,686606069955735556
1825,720,686394059078897668
3406,934,686386521809772549
2318,598,686377065986265092
2302,724,686358356425093120
4175,1770,686286779679375361
2305,776,686050296934563840
1208,129,686035780142297088
3259,1239,686034024800862208
2597,449,686007916130873345
1910,677,686003207160610816
2207,557,685973236358713344
1701,639,685943807276412928
7860,3098,685906723014619143
2126,134,685681090388975616
2449,608,685667379192414208
3403,1558,685663452032069632
3065,831,685641971164143616
34446,16687,685547936038666240
3175,1226,685532292383666176
9907,4233,685325112850124800
2765,684,685321586178670592
3498,1149,685315239903100929
2164,467,685307451701334016
3230,1280,685268753634967552
2433,705,685198997565345792
4279,1511,685169283572338688
2471,402,684969860808454144
7118,3329,684959798585110529
3360,1109,684940049151070208
3659,494,684926975086034944
3667,1558,684914660081053696
1964,564,684902183876321280
2196,871,684880619965411328
36578,22980,684830982659280897
2835,1059,684800227459624960
9326,3756,684594889858887680
4303,1493,684588130326986752
3144,1308,684567543613382656
2767,1012,684538444857667585
4053,1241,684481074559381504
2071,590,684460069371654144
8513,3519,684241637099323392
1290,227,684225744407494656
4004,1464,684222868335505415
2259,1096,684200372118904832
2002,550,684195085588783105
3634,1252,684188786104872960
2108,715,684177701129875456
3110,1591,684147889187209216
2085,502,684122891630342144
4286,1528,684097758874210310
3977,1188,683857920510050305
2015,371,683852578183077888
2739,1042,683849932751646720
2735,1182,683834909291606017
2923,1124,683828599284170753
3491,1443,683773439333797890
6788,3534,683742671509258241
7691,3103,683515932363329536
3315,1024,683498322573824003
2757,1060,683481228088049664
2535,712,683462770029932544
4065,1713,683449695444799489
7959,2535,683391852557561860
3070,998,683357973142474752
3016,1109,683142553609318400
3547,971,683111407806746624
2265,704,683098815881154561
2072,599,683078886620553216
2245,773,683030066213818368
38591,17743,682962037429899265
1850,192,682808988178739200
2579,1188,682788441537560576
1587,463,682750546109968385
1370,380,682697186228989953
3180,1150,682662431982772225
2147,643,682638830361513985
3585,1241,682429480204398592
7923,1876,682406705142087680
2338,728,682393905736888321
1736,496,682389078323662849
3213,1063,682303737705140231
4347,1288,682259524040966145
3394,1255,682242692827447297
19094,10523,682088079302213632
5178,1794,682059653698686977
3343,1028,682047327939461121
6874,2142,682032003584274432
3287,1634,682003177596559360
2915,1097,681981167097122816
2572,878,681891461017812993
13328,4313,681694085539872773
1841,478,681679526984871937
2751,987,681654059175129088
1989,504,681610798867845120
3697,1383,681579835668455424
14955,6175,681523177663676416
1713,297,681340665377193984
9701,4326,681339448655802368
2770,805,681320187870711809
4117,1944,681302363064414209
3344,1017,681297372102656000
3359,1172,681281657291280384
1517,291,681261549936340994
1564,573,681242418453299201
2503,514,681231109724700672
3871,1579,681193455364796417
2536,710,680970795137544192
4749,2129,680959110691590145
3359,1123,680940246314430465
2164,466,680934982542561280
2495,658,680913438424612864
1840,387,680889648562991104
3609,1412,680836378243002368
2253,705,680805554198020098
2467,877,680801747103793152
2981,1109,680798457301471234
2751,755,680609293079592961
3781,1433,680583894916304897
4415,2027,680497766108381184
1791,510,680494726643068929
2657,792,680473011644985345
1514,535,680440374763077632
1517,305,680221482581123072
2962,1253,680206703334408192
2231,536,680191257256136705
4066,1665,680176173301628928
2422,782,680161097740095489
3773,1860,680145970311643136
2382,1013,680130881361686529
2824,965,680115823365742593
3720,1452,680100725817409536
13327,9499,680085611152338944
2684,932,680070545539371008
2052,685,679877062409191424
2269,706,679872969355714560
2556,662,679862121895714818
2984,1308,679854723806179328
2471,810,679844490799091713
37767,14911,679828447187857408
3209,1185,679777920601223168
2171,842,679736210798047232
2254,870,679729593985699840
1727,497,679722016581222400
4960,2202,679530280114372609
2755,767,679527802031484928
3508,1347,679511351870550016
3273,1564,679503373272485890
2179,679,679475951516934144
33032,19986,679462823135686656
2472,1275,679405845277462528
22311,8592,679158373988876288
2878,1095,679148763231985668
3078,1229,679132435750195208
6195,2712,679111216690831360
17740,8703,679062614270468097
2337,719,679047485189439488
2936,1310,679001094530465792
2415,1250,678991772295516161
1702,488,678969228704284672
2678,956,678800283649069056
3608,1257,678798276842360832
2906,972,678774928607469569
3672,1449,678767140346941444
1703,504,678764513869611008
7411,3505,678755239630127104
3904,1799,678740035362037760
5779,2568,678708137298427904
2982,1569,678675843183484930
2130,448,678643457146150913
4146,1660,678446151570427904
5614,2685,678424312106393600
4394,1929,678410210315247616
82136,33629,678399652199309312
1647,443,678396796259975168
1938,442,678389028614488064
2528,962,678380236862578688
1792,568,678341075375947776
1349,275,678334497360859136
11878,6422,678278586130948096
1641,394,678255464182861824
2003,405,678023323247357953
14263,6743,678021115718029313
3539,1779,677961670166224897
1400,432,677918531514703872
5008,2221,677895101218201600
3166,1019,677716515794329600
3509,1525,677700003327029250
1269,336,677698403548192770
2564,892,677687604918272002
3454,1580,677673981332312066
2016,1025,677662372920729601
1928,840,677644091929329666
2214,763,677573743309385728
1337,483,677565715327688705
2522,1224,677557565589463040
7165,3840,677547928504967168
1112,239,677530072887205888
3142,1883,677335745548390400
1402,308,677334615166730240
1131,247,677331501395156992
3752,1578,677328882937298944
1694,565,677314812125323265
1280,433,677301033169788928
2065,742,677269281705472000
3657,1723,677228873407442944
2817,973,677187300187611136
2867,1129,676975532580409345
2288,849,676957860086095872
1345,419,676949632774234114
2243,917,676948236477857792
1764,397,676946864479084545
2137,797,676942428000112642
13118,5162,676936541936185344
3060,1889,676916996760600576
2327,761,676897532954456065
2163,745,676864501615042560
23793,16414,676821958043033607
1856,698,676819651066732545
1456,444,676811746707918848
5158,2105,676776431406465024
2987,1032,676617503762681856
1120,206,676613908052996102
1935,459,676606785097199616
1203,404,676603393314578432
4719,2265,676593408224403456
943,133,676590572941893632
2398,838,676588346097852417
1239,291,676582956622721024
2675,1173,676575501977128964
1936,583,676533798876651520
1563,560,676496375194980353
11948,4895,676470639084101634
1772,695,676440007570247681
1436,361,676430933382295552
2135,578,676263575653122048
1260,306,676237365392908289
77052,32451,676219687039057920
1789,612,676215927814406144
2346,1077,676191832485810177
1978,697,676146341966438401
2214,1212,676121918416756736
2894,1212,676101918813499392
3093,1508,676098748976615425
1353,451,676089483918516224
1673,597,675898130735476737
2186,906,675891555769696257
2440,1004,675888385639251968
4284,1459,675878199931371520
1685,599,675870721063669760
2761,1357,675853064436391936
969,155,675849018447167488
2343,929,675845657354215424
1564,558,675822767435051008
1079,240,675820929667219457
10515,3536,675798442703122432
1663,495,675781562965868544
1198,363,675740360753160193
1939,860,675710890956750848
2029,727,675707330206547968
662,102,675706639471788032
1864,435,675534494439489536
1214,402,675531475945709568
1070,298,675522403582218240
1328,477,675517828909424640
17547,6051,675501075957489664
3212,1351,675497103322386432
1335,623,675489971617296384
1891,1014,675483430902214656
1562,593,675432746517426176
1733,529,675372240448454658
1072,237,675362609739206656
33628,17916,675354435921575936
4003,2351,675349384339542016
2846,1346,675334060156301312
3697,1676,675166823650848770
6428,2719,675153376133427200
3824,1753,675149409102012420
965,250,675147105808306176
1220,327,675146535592706048
2187,940,675145476954566656
1324,513,675135153782571009
1992,814,675113801096802304
986,264,675111688094527488
2858,1180,675109292475830276
1085,342,675047298674663426
2775,1247,675015141583413248
1006,236,675006312288268288
1588,490,675003128568291329
2291,1142,674999807681908736
877,368,674805413498527744
3068,892,674800520222154752
2556,1133,674793399141146624
1128,260,674790488185167872
825,218,674788554665512960
2041,1250,674781762103414784
1146,494,674774481756377088
1861,819,674767892831932416
798,247,674764817387900928
1390,466,674754018082705410
1489,483,674752233200820224
1434,574,674743008475090944
500,53,674742531037511680
1133,409,674739953134403584
660,96,674737130913071104
1172,484,674690135443775488
1642,676,674670581682434048
943,263,674664755118911488
1462,516,674646392044941312
1049,277,674644256330530816
1715,601,674638615994089473
1532,598,674632714662858753
957,102,674606911342424069
6340,2131,674468880899788800
1087,368,674447403907457024
1135,407,674436901579923456
1463,554,674422304705744896
693,145,674416750885273600
1221,482,674410619106390016
1527,593,674394782723014656
863,322,674372068062928900
572,76,674330906434379776
1441,531,674318007229923329
11538,7194,674307341513269249
15010,6094,674291837063053312
1595,752,674271431610523648
915,232,674269164442398721
1670,877,674265582246694913
1327,468,674262580978937856
1491,574,674255168825880576
766,176,674082852460433408
996,298,674075285688614912
6476,2282,674063288070742018
3381,1340,674053186244734976
1468,499,674051556661161984
1441,658,674045139690631169
734,132,674042553264685056
1123,425,674038233588723717
861,219,674036086168010753
1813,1266,674024893172875264
1152,309,674019345211760640
1585,667,674014384960745472
1213,366,674008982932058114
1980,996,673956914389192708
1186,378,673919437611909120
3237,1662,673906403526995968
944,257,673887867907739649
3121,782,673716320723169284
3595,2151,673715861853720576
1052,304,673711475735838725
860,283,673709992831262724
1094,299,673708611235921920
1111,403,673707060090052608
1272,411,673705679337693185
1461,591,673700254269775872
3863,2012,673697980713705472
1761,667,673689733134946305
1280,506,673688752737402881
1460,450,673686845050527744
1389,481,673680198160809984
1272,370,673662677122719744
726,248,673656262056419329
1126,371,673636718965334016
1611,741,673612854080196609
1209,378,673583129559498752
845,274,673580926094458881
1402,575,673576835670777856
1039,312,673363615379013632
1477,687,673359818736984064
1510,596,673355879178194945
1677,549,673352124999274496
755,218,673350198937153538
2553,1315,673345638550134785
985,278,673343217010679808
1294,603,673342308415348736
13666,8170,673320132811366400
882,266,673317986296586240
7619,3249,673295268553605120
1077,377,673270968295534593
1436,750,673240798075449344
2283,869,673213039743795200
1713,648,673148804208660480
1993,738,672997845381865473
970,307,672995267319328768
992,301,672988786805112832
1265,557,672984142909456390
1840,1029,672980819271634944
1706,937,672975131468300288
957,365,672970152493887488
1331,558,672968025906282496
1434,655,672964561327235073
1384,517,672902681409806336
911,432,672898206762672129
1572,851,672884426393653248
1045,379,672877615439593473
1330,583,672834301050937345
1268,504,672828477930868736
983,329,672640509974827008
1310,506,672622327801233409
1233,599,672614745925664768
1127,399,672609152938721280
1125,407,672604026190569472
1341,622,672594978741354496
959,342,672591762242805761
738,188,672591271085670400
1040,376,672538107540070400
649,175,672523490734551040
1125,449,672488522314567680
1148,618,672482722825261057
724,128,672481316919734272
1445,716,672475084225949696
1367,552,672466075045466113
6529,3474,672272411274932228
1519,629,672267570918129665
1156,346,672264251789176834
2842,1591,672256522047614977
1449,760,672254177670729728
1737,625,672248013293752320
696,162,672245253877968896
905,329,672239279297454080
1856,1040,672231046314901505
793,216,672222792075620352
2283,1181,672205392827572224
1032,377,672169685991993344
882,366,672160042234327040
1766,730,672139350159835138
2434,1167,672125275208069120
1007,374,672095186491711488
949,374,672082170312290304
1302,526,672068090318987265
8564,4253,671896809300709376
1345,585,671891728106971137
3502,1406,671882082306625538
1440,700,671879137494245376
1259,570,671874878652489728
1133,512,671866342182637568
914,456,671855973984772097
7129,3573,671789708968640512
1205,538,671768281401958400
1707,946,671763349865160704
1358,789,671744970634719232
746,236,671743150407421952
1467,775,671735591348891648
8594,4449,671729906628341761
12958,7389,671561002136281088
927,211,671550332464455680
1366,610,671547767500775424
2002,1069,671544874165002241
1103,575,671542985629241344
936,404,671538301157904385
1189,420,671536543010570240
1032,591,671533943490011136
851,265,671528761649688577
1415,537,671520732782923777
963,298,671518598289059840
1627,740,671511350426865664
7099,3622,671504605491109889
927,454,671497587707535361
1021,479,671488513339211776
584,209,671486386088865792
768,236,671485057807351808
1436,748,671390180817915904
1123,299,671362598324076544
405,150,671357843010908160
486,116,671355857343524864
967,439,671347597085433856
744,218,671186162933985280
1138,352,671182547775299584
887,360,671166507850801152
1679,1133,671163268581498880
379,84,671159727754231808
724,225,671154572044468225
676,158,671151324042559489
683,230,671147085991960577
1177,670,671141549288370177
939,413,671138694582165504
761,199,671134062904504320
3536,2580,671122204919246848
1379,792,671115716440031232
1160,449,671109016219725825
1116,299,670995969505435648
24866,8924,670842764863651840
600,198,670840546554966016
1129,711,670838202509447168
454,128,670833812859932673
742,224,670832455012716544
5617,4146,670826280409919488
785,197,670823764196741120
619,99,670822709593571328
3204,1573,670815497391357952
1143,275,670811965569282048
1169,501,670807719151067136
1989,979,670804601705242624
346,88,670803562457407488
743,243,670797304698376195
837,285,670792680469889025
669,246,670789397210615808
608,205,670786190031921152
830,405,670783437142401025
1587,789,670782429121134593
794,296,670780561024270336
330,74,670778058496974848
1085,432,670764103623966721
446,114,670755717859713024
976,524,670733412878163972
834,369,670727704916926465
1221,507,670717338665226240
774,379,670704688707301377
596,249,670691627984359425
757,290,670679630144274432
251,44,670676092097810432
10830,5149,670668383499735048
1538,776,670474236058800128
354,86,670468609693655041
978,564,670465786746662913
554,213,670452855871037440
1206,681,670449342516494336
6792,2026,670444955656130560
649,202,670442337873600512
1066,528,670435821946826752
1419,660,670434127938719744
332,114,670433248821026816
1400,642,670428280563085312
525,167,670427002554466305
1325,648,670421925039075328
634,322,670420569653809152
575,325,670417414769758208
2044,920,670411370698022913
562,230,670408998013820928
438,161,670403879788544000
567,217,670385711116361728
754,276,670374371102445568
332,69,670361874861563904
429,113,670338931251150849
3901,1246,670319130621435904
433,139,670303360680108032
712,293,670290420111441920
1039,342,670093938074779648
705,259,670086499208155136
2244,1268,670079681849372674
1589,808,670073503555706880
634,249,670069087419133954
776,350,670061506722140161
678,338,670055038660800512
651,181,670046952931721218
764,115,670040295598354432
592,285,670037189829525505
336,95,670003130994700288
328,86,669993076832759809
449,165,669972011175813120
305,62,669970042633789440
512,168,669942763794931712
380,106,669926384437997569
238,58,669923323644657664
824,409,669753178989142016
270,66,669749430875258880
525,91,669684865554620416
393,112,669683899023405056
355,136,669682095984410625
677,295,669680153564442624
810,449,669661792646373376
3565,1851,669625907762618368
957,368,669603084620980224
519,152,669597912108789760
1508,943,669583744538451968
441,143,669573570759163904
1607,1040,669571471778410496
240,56,669567591774625800
391,127,669564461267722241
371,78,669393256313184256
1349,748,669375718304980992
504,184,669371483794317312
471,161,669367896104181761
632,233,669363888236994561
373,127,669359674819481600
2741,1296,669354382627049472
653,266,669353438988365824
444,192,669351434509529089
1025,424,669328503091937280
582,119,669327207240699904
503,213,669324657376567296
1203,412,669216679721873412
444,170,669214165781868544
1015,489,669203728096960512
663,320,669037058363662336
749,381,669015743032369152
584,256,669006782128353280
21100,6499,669000397445533696
446,236,668994913074286592
749,355,668992363537309700
686,335,668989615043424256
905,481,668988183816871936
561,172,668986018524233728
544,316,668981893510119424
803,355,668979806671884288
1316,593,668975677807423489
146,25,668967877119254528
710,244,668960084974809088
283,73,668955713004314625
269,59,668932921458302977
320,103,668902994700836864
397,154,668892474547511297
533,307,668872652652679168
459,171,668852170888998912
439,141,668826086256599040
579,278,668815180734689280
711,379,668779399630725120
541,222,668655139528511488
904,542,668645506898350081
890,541,668643542311546881
1087,549,668641109086707712
1052,499,668636665813057536
2846,1683,668633411083464705
725,325,668631377374486528
322,118,668627278264475648
393,138,668625577880875008
1444,788,668623201287675904
205,43,668620235289837568
620,321,668614819948453888
1687,1097,668587383441514497
246,57,668567822092664832
520,232,668544745690562560
466,220,668542336805281792
253,77,668537837512433665
465,232,668528771708952576
329,111,668507509523615744
418,135,668496999348633600
433,240,668484198282485761
463,152,668480044826800133
892,526,668466899341221888
626,302,668297328638447616
248,32,668291999406125056
508,140,668286279830867968
832,235,668274247790391296
559,243,668268907921326080
1316,629,668256321989451776
1002,499,668248472370458624
6265,2903,668237644992782336
302,105,668226093875376128
513,200,668221241640230912
558,198,668204964695683073
661,199,668190681446379520
498,199,668171859951755264
502,322,668154635664932864
571,289,668142349051129856
671,247,668113020489474048
1274,802,667937095915278337
303,113,667924896115245057
209,57,667915453470232577
495,309,667911425562669056
856,381,667902449697558528
1900,1111,667886921285246976
823,497,667885044254572545
394,122,667878741721415682
629,414,667873844930215936
3015,1048,667866724293877760
244,78,667861340749471744
291,63,667832474953625600
1062,502,667806454573760512
329,97,667801013445750784
702,335,667793409583771648
410,246,667782464991965184
237,57,667773195014021121
444,220,667766675769573376
378,152,667728196545200128
483,323,667724302356258817
0,35,667550904950915073
0,33,667550882905632768
5817,2310,667549055577362432
335,126,667546741521195010
868,531,667544320556335104
204,65,667538891197542400
821,546,667534815156183040
469,242,667530908589760512
1707,1118,667524857454854144
367,193,667517642048163840
6803,2150,667509364010450944
535,221,667502640335572993
521,272,667495797102141441
533,230,667491009379606528
258,100,667470559035432960
191,60,667455448082227200
313,91,667453023279554560
781,583,667443425659232256
449,239,667437278097252352
304,84,667435689202614272
466,220,667405339315146752
194,56,667393430834667520
365,164,667369227918143488
492,242,667211855547486208
613,261,667200525029539841
384,108,667192066997374976
742,418,667188689915760640
14348,6238,667182792070062081
190,55,667177989038297088
610,464,667176164155375616
243,84,667174963120574464
221,91,667171260800061440
2691,1143,667165590075940865
256,62,667160273090932737
47741,17167,667152164079423490
4595,2212,667138269671505920
328,127,667119796878725120
331,126,667090893657276420
402,121,667073648344346624
81,14,667070482143944705
166,46,667065535570550784
215,54,667062181243039745
182,51,667044094246576128
442,225,667012601033924608
243,94,666996132027977728
2541,982,666983947667116034
813,553,666837028449972224
213,80,666835007768551424
251,97,666826780179869698
515,249,666817836334096384
240,93,666804364988780544
756,484,666786068205871104
383,192,666781792255496192
347,174,666776908487630848
234,66,666739327293083650
425,219,666701168228331520
186,47,666691418707132416
1114,620,666649482315059201
228,80,666644823164719104
515,208,666454714377183233
103,20,666447344410484738
123,47,666437273139982337
162,53,666435652385423360
310,195,666430724426358785
163,82,666428276349472768
312,111,666421158376562688
122,45,666418789513326592
433,322,666411507551481857
106,40,666407126856765440
161,83,666396247373291520
182,89,666373753744588802
757,560,666362758909284353
215,71,666353288456101888
285,132,666345417576210432
190,90,666337882303524864
489,344,666293911632134144
143,63,666287406224695296
170,76,666273097616637952
100,35,666268910803644416
14042,6393,666104133288665088
78,11,666102155909144576
151,66,666099513787052032
161,72,666094000022159362
113,44,666082916733198337
315,159,666073100786774016
142,58,666071193221509120
465,213,666063827256086533
109,57,666058600524156928
289,138,666057090499244032
428,235,666055525042405380
1196,831,666051853826850816
130,57,666050758794694657
106,42,666049248165822465
292,136,666044226329800704
123,43,666033412701032449
126,46,666029285002620928
2531,498,666020888022790149
